Codi_centre;Denominació_completa;Adreça;Codi_postal;Telèfon;Codi_delegació;Nom_delegació;Codi_comarca;Nom_comarca;Codi_municipi;Nom_municipi;E-mail_centre
43004921;Escola Bernardí Tolrà;c. Afores, s/n;43814;977638038;143;Tarragona;1;Alt Camp;43170;Vila-rodona;e3004921@xtec.cat
43004931;Escola Santa Maria del Mar;c. Juan Manuel Muñoz Rodriguez, 5;43840;977382302;143;Tarragona;36;Tarragonès;43905;Salou;e3004931@xtec.cat
43004967;Elisabeth;c. Miquel Martí i Pol, 1;43840;977383851;143;Tarragona;36;Tarragonès;43905;Salou;e3004967@xtec.cat
43004979;Escola Torroja i Miret;c. Tarragona, 9;43480;977390616;143;Tarragona;36;Tarragonès;43171;Vila-seca;e3004979@xtec.cat
43005005;Escola Sant Bernat Calvó;c. Requet de Fèlix, 22;43480;977391921;143;Tarragona;36;Tarragonès;43171;Vila-seca;e3005005@xtec.cat
43005017;Escola del Montgoi - ZER Poblet;c. de les Escoles, s/n;43490;977876021;143;Tarragona;16;Conca de Barber;43172;Vilaverd;e3005017@xtec.cat
43005081;Escola Mare de Déu dels Torrents - ZER Poblet;pg. Mestre Garcia, 1;43430;977878244;143;Tarragona;16;Conca de Barber;43176;Vimbodí i Poblet;e3005081@xtec.cat
43005108;Escola Les Eres - ZER Ribera d'Ebre Nord;c. Torre, s/n;43792;977405574;243;Terres de l'Ebre;30;Ribera d'Ebre;43177;Vinebre;e3005108@xtec.cat
43005121;Escola Santa Caterina;Camí del Montroig, 4;43391;977768480;143;Tarragona;8;Baix Camp;43178;Vinyols i els Arcs;e3005121@xtec.cat
43005133;Escola Mare de Déu del Priorat;av. Verge del Priorat, s/n;43711;977670743;1260;Penedès;12;Baix Penedès;43020;Banyeres del Penedès;e3005133@xtec.cat
43005145;Escola Els Ametllers;pg. de l'Estació, 2;43761;977648259;143;Tarragona;36;Tarragonès;43111;La Pobla de Montornès;e3005145@xtec.cat
43005157;Escola Montoliu;c. Sant Jordi, s/n;43762;977655539;143;Tarragona;36;Tarragonès;43126;La Riera de Gaià;e3005157@xtec.cat
43005169;Escola Pau Delclòs;c. Méndez Núñez, 14;43004;977234316;143;Tarragona;36;Tarragonès;43148;Tarragona;e3005169@xtec.cat
43005170;Escola La Floresta;Urbanització la Floresta;43006;977547807;143;Tarragona;36;Tarragonès;43148;Tarragona;e3005170@xtec.cat
43005182;Mercè Pla;ctra. de l'Aldea a Tortosa, 135;43500;977597220;243;Terres de l'Ebre;9;Baix Ebre;43155;Tortosa;e3005182@xtec.cat
43005194;Escola Mediterrani;c. Girona, 2;43895;977460151;243;Terres de l'Ebre;9;Baix Ebre;43906;L'Ampolla;e3005194@xtec.cat
43005297;Escola Joan Perucho;c. Francesc Macià, 1;43716;977180003;1260;Penedès;12;Baix Penedès;43002;Albinyana;e3005297@xtec.cat
43005303;Escola Sant Jordi - ZER Riu i Serra;c. Sant Jordi,1;43591;977473681;243;Terres de l'Ebre;9;Baix Ebre;43006;Aldover;e3005303@xtec.cat
43005315;Escola d'Alfara de Carles;c. Afores, s/n;43528;977455062;243;Terres de l'Ebre;9;Baix Ebre;43008;Alfara de Carles;e3005315@xtec.cat
43005327;Escola Ramon Sugrañes;c. de Reus, s/n;43393;977762020;143;Tarragona;8;Baix Camp;43011;Almoster;e3005327@xtec.cat
43005339;Escola Montsant - ZER Montsant;c. Escoles, 1;43372;977819243;143;Tarragona;29;Priorat;43027;La Bisbal de Falset;e3005339@xtec.cat
43005340;Escola Santa Anna;Camí de la Mineta, 1;43392;977855802;143;Tarragona;8;Baix Camp;43042;Castellvell del Camp;e3005340@xtec.cat
43005364;Escola Les Eres;c. Onze de Setembre, s/n;43838;977800597;143;Tarragona;36;Tarragonès;43050;Creixell;e3005364@xtec.cat
43005376;Escola Puigmarí - ZER Baix Camp Sud;c. Enseula, 7;43773;977834417;143;Tarragona;8;Baix Camp;43053;Duesaigües;e3005376@xtec.cat
43005388;Escola Mestre Josep Roncero i Pallarès - ZER Montsià;c. Escoles, s/n;43558;977572700;243;Terres de l'Ebre;22;Montsià;43062;Freginals;e3005388@xtec.cat
43005391;Escola Sant Llorenç - ZER Montsià;av. Catalunya, 2-4;43515;977719368;243;Terres de l'Ebre;22;Montsià;43063;La Galera;e3005391@xtec.cat
43005406;Escola El Verger - ZER Ribera d'Ebre Nord;c. Afores, s/n;43749;977402028;243;Terres de l'Ebre;30;Ribera d'Ebre;43065;Garcia;e3005406@xtec.cat
43005418;Escola Sant Salvador - ZER Montsià;c. del Molí, 42;43516;977738054;243;Terres de l'Ebre;22;Montsià;43068;Godall;e3005418@xtec.cat
43005421;Escola Berenguer de Montoliu - ZER Els Ceps;c. Major, 48;43718;977628347;1260;Penedès;12;Baix Penedès;43079;Masllorenç;e3005421@xtec.cat
43005443;Escola Roc Llop i Convalia - ZER Benissanet-Miravet;c. La Creu, s/n;43747;977407400;243;Terres de l'Ebre;30;Ribera d'Ebre;43084;Miravet;e3005443@xtec.cat
43005455;Escola Pius XII - ZER L'Aglà;ctra. al Masroig, s/n;43736;977825472;143;Tarragona;29;Priorat;43085;El Molar;e3005455@xtec.cat
43005467;Escola Les Codinetes;Raval dels Hostalets, s/n;43763;977655390;143;Tarragona;36;Tarragonès;43097;La Nou de Gaià;e3005467@xtec.cat
43005479;Escola 1 d'Abril - ZER Ebre;c. Major, s/n;43370;977819074;243;Terres de l'Ebre;30;Ribera d'Ebre;43099;La Palma d'Ebre;e3005479@xtec.cat
43005480;Escola Mare de Déu del Lledó;av. Guillem de Montoliu, s/n;43140;977840851;143;Tarragona;36;Tarragonès;43109;La Pobla de Mafumet;e3005480@xtec.cat
43005492;Escola Santa Magdalena - ZER La Parellada;c. Darrera Vila, s/n;43817;977638065;143;Tarragona;1;Alt Camp;43113;El Pont d'Armentera;e3005492@xtec.cat
43005509;Escola Rossend Giol - ZER Baix Priorat;c. Rossend Giol, s/n;43739;977828227;143;Tarragona;29;Priorat;43114;Porrera;e3005509@xtec.cat
43005510;Escola Serra de Prades - ZER Montsant-Serra de Prades;c. Pau Picasso, s/n;43364;977868011;143;Tarragona;8;Baix Camp;43116;Prades;e3005510@xtec.cat
43005522;Escola Santa Marina;c. Onze de setembre, s/n;43320;977566033;143;Tarragona;8;Baix Camp;43118;Pratdip;e3005522@xtec.cat
43005534;Escola Les Eres de Rasquera - ZER La Font de l'Aiguadí;c. Júlia Pellisa, s/n;43513;977409404;243;Terres de l'Ebre;30;Ribera d'Ebre;43121;Rasquera;e3005534@xtec.cat
43005546;Escola de La Riba - ZER El Francolí;c. Pages, s/n;43450;977876106;143;Tarragona;1;Alt Camp;43124;La Riba;e3005546@xtec.cat
43005558;Escola Sant Mateu;c. Nou, 1;43771;977834372;143;Tarragona;8;Baix Camp;43127;Riudecanyes;e3005558@xtec.cat
43005561;Escola Mare de Déu del Roser;av. d'Alforja, s/n;43390;977560023;143;Tarragona;8;Baix Camp;43128;Riudecols;e3005561@xtec.cat
43005571;Escola Les Comes;c. Prat de la Riba, 3;43812;977628352;143;Tarragona;1;Alt Camp;43132;Rodonyà;e3005571@xtec.cat
43005583;Escola Els Quatre Vents;Carretera, s/n;43713;977677682;1260;Penedès;12;Baix Penedès;43137;Sant Jaume dels Domenys;e3005583@xtec.cat
43005595;Escola La Parellada;c. Josep M. Mas, s/n;43710;977679536;1260;Penedès;12;Baix Penedès;43140;Santa Oliva;e3005595@xtec.cat
43005601;Escola El Tormo - ZER Ribera d'Ebre Nord;c. Era, s/n;43792;977405425;243;Terres de l'Ebre;30;Ribera d'Ebre;43152;La Torre de l'Espanyol;e3005601@xtec.cat
43005613;Escola Setze de Febrer - ZER Mediterrània;c. Major, 219;43879;977479064;243;Terres de l'Ebre;22;Montsià;43902;Sant Jaume d'Enveja;e3005613@xtec.cat
43005625;Escola Sant Antoni Abat - ZER Mont Caro;c. Rioja, 9;43527;977474101;243;Terres de l'Ebre;9;Baix Ebre;43155;Tortosa;e3005625@xtec.cat
43005637;Escola Manuel de Castellví i Feliu - ZER Atzavara;c. Castellví, 14;43886;977620302;143;Tarragona;1;Alt Camp;43165;Vilabella;e3005637@xtec.cat
43005650;Escola El Diví Mestre - ZER Terra Alta Nord;ctra. de Gandesa, s/n;43782;977438306;243;Terres de l'Ebre;37;Terra Alta;43175;Vilalba dels Arcs;e3005650@xtec.cat
43005662;Escola Josep Nin;c. Raval de cal Toni, 9;43885;977629085;143;Tarragona;36;Tarragonès;43135;Salomó;e3005662@xtec.cat
43005674;Escola Raval de Cristo - ZER Mont Caro;c. Tarragona, s/n;43520;977503008;243;Terres de l'Ebre;9;Baix Ebre;43133;Roquetes;e3005674@xtec.cat
43005686;Escola Riu Clar;Urbanització Riu Clar, s/n;43006;977548109;143;Tarragona;36;Tarragonès;43148;Tarragona;e3005686@xtec.cat
43005698;Escola Marjal - ZER Mediterrània;c. Hernán Cortés, s/n;43569;977737377;243;Terres de l'Ebre;22;Montsià;43004;Alcanar;e3005698@xtec.cat
43005704;Institut Francesc Vidal i Barraquer;av. Lluís Companys, 1;43005;977212836;143;Tarragona;36;Tarragonès;43148;Tarragona;e3005704@xtec.cat
43005731;La Muntanyeta;c.Muntanyeta S.Pere/ctra. Pallaresos Km1;43007;977217604;143;Tarragona;36;Tarragonès;43148;Tarragona;e3005731@xtec.cat
43005741;Ntra. Sra. del Mar;Autovia de Bellissens, parc.12 políg.64;43204;977757965;143;Tarragona;8;Baix Camp;43123;Reus;e3005741@xtec.cat
43005753;Escola Doctor Alberich i Casas;c. Cèlia Artiga, s/n;43205;977332362;143;Tarragona;8;Baix Camp;43123;Reus;e3005753@xtec.cat
43005765;Escola Eduard Toda i Güell;c. Montserrat Roig, 2;43204;977751778;143;Tarragona;8;Baix Camp;43123;Reus;e3005765@xtec.cat
43005820;Institució Tarragona;ctra. de Tarragona- Reus, s/n;43206;977547033;143;Tarragona;8;Baix Camp;43123;Reus;e3005820@xtec.cat
43005893;Escola Centcelles;c. Joan Maragall, s/n;43120;977520504;143;Tarragona;36;Tarragonès;43047;Constantí;e3005893@xtec.cat
43005901;Escola Joan Rebull;c. Onze de Setembre, 10;43203;977316812;143;Tarragona;8;Baix Camp;43123;Reus;e3005901@xtec.cat
43005911;Escola Campclar;Urbanització Verge del Pilar, s/n;43006;977548280;143;Tarragona;36;Tarragonès;43148;Tarragona;e3005911@xtec.cat
43005935;Escola Sant Bernat Calvó;c. dels Velers, 83;43205;977754381;143;Tarragona;8;Baix Camp;43123;Reus;e3005935@xtec.cat
43005947;Escola Cal·lípolis;c. Alfredo Kraus, 22;43481;977371711;143;Tarragona;36;Tarragonès;43171;Vila-seca;e3005947@xtec.cat
43005959;Escola Cèsar August;c. Joan Bta. Plana, 9;43005;977230352;143;Tarragona;36;Tarragonès;43148;Tarragona;e3005959@xtec.cat
43005972;Institut Ramon Barbat i Miracle;av. de l'Alcalde Pere Molas, s/n;43480;977391379;143;Tarragona;36;Tarragonès;43171;Vila-seca;e3005972@xtec.cat
43006046;Escola Divina Pastora - ZER Mestral;c. Santa Tecla, 8-10;43517;977474435;243;Terres de l'Ebre;9;Baix Ebre;43155;Tortosa;e3006046@xtec.cat
43006061;Escola Rubió i Ors;pl. de l'Abat Oliva, 33;43204;977755843;143;Tarragona;8;Baix Camp;43123;Reus;e3006061@xtec.cat
43006095;Jerónimo de Moragas;av. de la Diputació, s/n;43740;977400782;243;Terres de l'Ebre;30;Ribera d'Ebre;43093;Móra d'Ebre;e3006095@xtec.cat
43006101;Institut Montsià;c. Madrid, 35-49;43870;977700043;243;Terres de l'Ebre;22;Montsià;43014;Amposta;e3006101@xtec.cat
43006125;Institut Campclar;Rambla de Ponent, 66;43006;977541007;143;Tarragona;36;Tarragonès;43148;Tarragona;e3006125@xtec.cat
43006162;Solc;c. Apodaca, 3;43004;977554375;143;Tarragona;36;Tarragonès;43148;Tarragona;e3006162@xtec.cat
43006174;Escola Les Moreres;camí Mas d'en Parés, 1;43815;977639163;143;Tarragona;1;Alt Camp;43001;Aiguamúrcia;e3006174@xtec.cat
43006186;Escola Soriano Montagut;c. Balada, s/n;43870;977702014;243;Terres de l'Ebre;22;Montsià;43014;Amposta;e3006186@xtec.cat
43006216;Escola Cèlia Artiga;c. Mont-caro, 2-6;43206;977317614;143;Tarragona;8;Baix Camp;43123;Reus;e3006216@xtec.cat
43006228;Escola Rosa Sensat;c. Mas Pellicer, 63-Barri S. Josep Obrer;43204;977771672;143;Tarragona;8;Baix Camp;43123;Reus;e3006228@xtec.cat
43006241;Escola La Plana;Camí Mas de la Cuca, s/n;43480;977391819;143;Tarragona;36;Tarragonès;43171;Vila-seca;e3006241@xtec.cat
43006253;EASD de Tarragona;ctra.de Valls, s/n,Zona Educacional;43007;977211253;143;Tarragona;36;Tarragonès;43148;Tarragona;e3006253@xtec.cat
43006265;Escola de Dansa Artemis;ptge. Cobos, 5-7;43001;977218626;143;Tarragona;36;Tarragonès;43148;Tarragona;e3006265@xtec.cat
43006277;Cons. de Música de Tarragona;c. Cavallers, 10;43003;977235830;143;Tarragona;36;Tarragonès;43148;Tarragona;e3006277@xtec.cat
43006289;Cons. de Música de Vila-seca;av. de la Generalitat, 27;43480;977392368;143;Tarragona;36;Tarragonès;43171;Vila-seca;e3006289@xtec.cat
43006290;Esc.Fam.Agr.Campjoliu;ctra. 340 km. 1202;43720;977670102;1260;Penedès;12;Baix Penedès;43016;L'Arboç;e3006290@xtec.cat
43006332;Escola Mestral;c. Santiago Rusiñol, s/n;43480;977391820;143;Tarragona;36;Tarragonès;43171;Vila-seca;e3006332@xtec.cat
43006356;Escola Marinada;c. Molí d'Avall, 13;43850;977793702;143;Tarragona;8;Baix Camp;43038;Cambrils;e3006356@xtec.cat
43006371;Escola Sant Roc - ZER Conca de Barberà;av. de la Conca, 29 A bis;43426;977898113;143;Tarragona;16;Conca de Barber;43130;Rocafort de Queralt;e3006371@xtec.cat
43006393;Escola Europa;pl. de la Segregació, 2;43840;977384996;143;Tarragona;36;Tarragonès;43905;Salou;e3006393@xtec.cat
43006459;LLI privada L'Avet;c. Domènec Soberano, 6-8;43203;977319051;143;Tarragona;8;Baix Camp;43123;Reus;e3006459@xtec.cat
43006496;Institut Manuel Sales i Ferré;av. de les Escoles, 6;43550;977573365;243;Terres de l'Ebre;22;Montsià;43156;Ulldecona;e3006496@xtec.cat
43006541;Escola Teresa Miquel i Pàmies;pg. Misericòrdia, 9 A;43202;977321766;143;Tarragona;8;Baix Camp;43123;Reus;e3006541@xtec.cat
43006551;Escola Horta Vella;c. de Mendez Núñez, s/n;43540;977741771;243;Terres de l'Ebre;22;Montsià;43136;La Ràpita;e3006551@xtec.cat
43006563;Escola Marcel·lí Domingo;ctra. Pallaresos (Ub. S. Pere i S.Pau);43007;977225465;143;Tarragona;36;Tarragonès;43148;Tarragona;e3006563@xtec.cat
43006575;Escola Eladi Homs;ctra. del Pla, 145;43800;977604100;143;Tarragona;1;Alt Camp;43161;Valls;e3006575@xtec.cat
43006587;Escola Àngels Garriga;av. Salvador Palau Rabassó, s/n;43700;977663900;1260;Penedès;12;Baix Penedès;43163;El Vendrell;e3006587@xtec.cat
43006599;L'Àngel;c. Josep Tarradellas, 101-103;43870;977704636;243;Terres de l'Ebre;22;Montsià;43014;Amposta;e3006599@xtec.cat
43006617;Institut Joan Amigó i Callau;c. del Serè, 10;43440;977870154;143;Tarragona;16;Conca de Barber;43054;L'Espluga de Francolí;e3006617@xtec.cat
43006630;Institut Pere Martell;Autovia de Salou, s/n;43006;977556338;143;Tarragona;36;Tarragonès;43148;Tarragona;e3006630@xtec.cat
43006642;Institut Terra Alta;ctra. de Vilalba, 30;43780;977420195;243;Terres de l'Ebre;37;Terra Alta;43064;Gandesa;e3006642@xtec.cat
43006654;Institut Cambrils;pl. Ajuntament, 7;43850;977361833;143;Tarragona;8;Baix Camp;43038;Cambrils;e3006654@xtec.cat
43006678;Institut Gabriel Ferrater i Soler;ctra. de Montblanc, 5-9;43206;977342010;143;Tarragona;8;Baix Camp;43123;Reus;e3006678@xtec.cat
43006681;Institut de La Sénia;c. Domenges, s/n;43560;977713065;243;Terres de l'Ebre;22;Montsià;43044;La Sénia;e3006681@xtec.cat
43006691;Institut Priorat;ctra. de Porrera, s/n;43730;977830338;143;Tarragona;29;Priorat;43055;Falset;e3006691@xtec.cat
43006708;Institut Joan Segura i Valls;c. Progrès, 7;43420;977880009;143;Tarragona;16;Conca de Barber;43139;Santa Coloma de Queralt;e3006708@xtec.cat
43006733;Esc. de Música Municipal Robert Gerhard;pg. de l'Estació, s/n (Parc Barrau);43800;977604454;143;Tarragona;1;Alt Camp;43161;Valls;e3006733@xtec.cat
43006851;Escola Molí de Vent;c. de les Escoles, 13-15;43830;977130246;143;Tarragona;36;Tarragonès;43153;Torredembarra;e3006851@xtec.cat
43006861;Escola Enxaneta;pl. del Carme, 5;43800;977600508;143;Tarragona;1;Alt Camp;43161;Valls;e3006861@xtec.cat
43006873;Escola Riumar;c. Ignasi, 26;43580;977480545;243;Terres de l'Ebre;9;Baix Ebre;43901;Deltebre;e3006873@xtec.cat
43006903;Esc. de Música Municipal Pau Casals;ptge. Tívoli, 3-7;43700;977663306;1260;Penedès;12;Baix Penedès;43163;El Vendrell;e3006903@xtec.cat
43006939;Esc. de Música Municipal;c. Sant Jordi, 3;43750;977410959;243;Terres de l'Ebre;30;Ribera d'Ebre;43060;Flix;e3006939@xtec.cat
43006940;EOI de Tarragona;C. Smith, 55;43001;977226936;143;Tarragona;36;Tarragonès;43148;Tarragona;e3006940@xtec.cat
43006952;Institut Torredembarra;av. de Sant Jordi, 62-64;43830;977640312;143;Tarragona;36;Tarragonès;43153;Torredembarra;e3006952@xtec.cat
43006964;Institut de Deltebre;av. de Catalunya, 19;43580;977489123;243;Terres de l'Ebre;9;Baix Ebre;43901;Deltebre;e3006964@xtec.cat
43006976;Institut Candelera;av. U d'Octubre, s/n;43860;977456442;243;Terres de l'Ebre;9;Baix Ebre;43013;L'Ametlla de Mar;e3006976@xtec.cat
43006988;CEE Garbí;p. Àngel Garriga, 3;43700;977661702;1260;Penedès;12;Baix Penedès;43163;El Vendrell;e3006988@xtec.cat
43006991;Col.Français inter. de Reus - Marguerite Yourcenar;Partida Rojals, 22.Mas Ossos,políg.55;43204;977771917;143;Tarragona;8;Baix Camp;43123;Reus;e3006991@xtec.cat
43007002;Esc. Mús. i D. i de Dansa;pl. de la Cultura, 1;43740;977401600;243;Terres de l'Ebre;30;Ribera d'Ebre;43093;Móra d'Ebre;e3007002@xtec.cat
43007026;LLI privada Nou Esplai;c. Berlín, s/n;43840;977383274;143;Tarragona;36;Tarragonès;43905;Salou;e3007026@xtec.cat
43007038;Institut Escola d'Hoteleria i Turisme;c. Estel (Pg. Marítim);43850;977792837;143;Tarragona;8;Baix Camp;43038;Cambrils;e3007038@xtec.cat
43007051;CFA Josepa Massanés i Dalmau;c. Fra Antoni Cardona i Grau, s/n;43002;977237860;143;Tarragona;36;Tarragonès;43148;Tarragona;e3007051@xtec.cat
43007087;Institut Sòl de Riu;c. Joan Maragall, s/n;43530;977731026;243;Terres de l'Ebre;22;Montsià;43004;Alcanar;e3007087@xtec.cat
43007105;Escola Montsant;c. Borges del Camp, s/n;43203;977315110;143;Tarragona;8;Baix Camp;43123;Reus;e3007105@xtec.cat
43007117;Escola Pax;av. Josep Gramunt i Subiela, 55-57;43007;977217757;143;Tarragona;36;Tarragonès;43148;Tarragona;e3007117@xtec.cat
43007129;Institut Julio Antonio;c. Comarques Catalanes, 103;43740;977400121;243;Terres de l'Ebre;30;Ribera d'Ebre;43093;Móra d'Ebre;e3007129@xtec.cat
43007130;Esc. de Música Municipal;pg. Albert, s/n;43850;977368102;143;Tarragona;8;Baix Camp;43038;Cambrils;e3007130@xtec.cat
43007166;Institut Lluís Domènech i Montaner;c. Maspujol, 21-23;43206;977312381;143;Tarragona;8;Baix Camp;43123;Reus;e3007166@xtec.cat
43007178;Escola Mowgli;pg. Boca de la Mina, s/n;43206;977312647;143;Tarragona;8;Baix Camp;43123;Reus;e3007178@xtec.cat
43007181;Esc. de Música Municipal;c. de la Música, 4;43330;977850287;143;Tarragona;8;Baix Camp;43129;Riudoms;e3007181@xtec.cat
43007208;Institut Berenguer d'Entença;c. Ramon Berenguer IV, 7;43890;977820427;143;Tarragona;8;Baix Camp;43162;Vandellòs i l'Hospitalet de l'Infant;e3007208@xtec.cat
43007221;Institut Els Alfacs;c. Dr. Torné, s/n;43540;977746982;243;Terres de l'Ebre;22;Montsià;43136;La Ràpita;e3007221@xtec.cat
43007233;Institut de Flix;c. Salvador Espriu, 1;43750;977410459;243;Terres de l'Ebre;30;Ribera d'Ebre;43060;Flix;e3007233@xtec.cat
43007245;Esc. de Música La Lira Ampostina;c. Mestre Casanoves, 44;43870;977701004;243;Terres de l'Ebre;22;Montsià;43014;Amposta;e3007245@xtec.cat
43007257;Institut Camí de Mar;c. Jaume Pallarès, s/n;43820;977695711;1260;Penedès;12;Baix Penedès;43037;Calafell;e3007257@xtec.cat
43007373;CEE Alba;pg. Boca de la Mina, s/n;43206;977313381;143;Tarragona;8;Baix Camp;43123;Reus;e3007373@xtec.cat
43007385;Institut d'Horticultura i Jardineria;Autovia de Bellissens, 41;43204;977753929;143;Tarragona;8;Baix Camp;43123;Reus;e3007385@xtec.cat
43007397;Esc. de Música La Unió Filharmònica;c. Miralles, 4 i 8;43870;977701024;243;Terres de l'Ebre;22;Montsià;43014;Amposta;e3007397@xtec.cat
43007415;Llar d'infants La Gruneta;av. Santa Bàrbara, 83;43870;977703454;243;Terres de l'Ebre;22;Montsià;43014;Amposta;e3007415@xtec.cat
43007427;Llar d'infants Municipal;av. Catalunya, 3 baix;43781;977413561;243;Terres de l'Ebre;37;Terra Alta;43056;La Fatarella;e3007427@xtec.cat
43007440;Llar d'infants Els Patufets;c. Pompeu Fabra, 3;43772;977826130;143;Tarragona;8;Baix Camp;43033;Botarell;e3007440@xtec.cat
43007452;Llar d'infants Picarols;av. Catalunya, 2;43330;977768096;143;Tarragona;8;Baix Camp;43129;Riudoms;e3007452@xtec.cat
43007464;Llar d'infants Xiu-xiu;c. les Rodes, s/n;43460;977846704;143;Tarragona;1;Alt Camp;43005;Alcover;e3007464@xtec.cat
43007476;Llar d'infants Perafort;av. de Catalunya, s/n;43152;977610123;143;Tarragona;36;Tarragonès;43103;Perafort;e3007476@xtec.cat
43007488;Llar d'infants Francesc Blanch i Ribé;c. de la Mainada, s/n;43893;977650008;143;Tarragona;36;Tarragonès;43012;Altafulla;e3007488@xtec.cat
43007491;Llar d'infants Pam i Toc;c. Escoles, 43;43750;977411240;243;Terres de l'Ebre;30;Ribera d'Ebre;43060;Flix;e3007491@xtec.cat
43007506;Llar d'infants Municipal;pl. Església, 1;43719;977663947;1260;Penedès;12;Baix Penedès;43024;Bellvei;e3007506@xtec.cat
43007518;Esc. de Música Municipal;c. advocat Gallego, 2/arquit.Ubach, 1;43840;977381008;143;Tarragona;36;Tarragonès;43905;Salou;e3007518@xtec.cat
43007521;Escola Municipal de Música de Vandellòs i l'Hospit;c. Alamanda, 3;43890;977823714;143;Tarragona;8;Baix Camp;43162;Vandellòs i l'Hospitalet de l'Infant;e3007521@xtec.cat
43007531;Llar d'infants Els Patufets;c. de les Escoles, 12 i 14;43890;977820461;143;Tarragona;8;Baix Camp;43162;Vandellòs i l'Hospitalet de l'Infant;e3007531@xtec.cat
43007543;Institut Jaume I;c. Advocat Gallego, 6;43840;977384771;143;Tarragona;36;Tarragonès;43905;Salou;e3007543@xtec.cat
43007555;Llar d'infants L'Espígol;pl. Quatera, 41;43730;977830057;143;Tarragona;29;Priorat;43055;Falset;e3007555@xtec.cat
43007579;Llar d'infants Vailets;c. Farinera, s/n;43791;977405663;243;Terres de l'Ebre;30;Ribera d'Ebre;43019;Ascó;e3007579@xtec.cat
43007580;Institut de L'Arboç;c. Pompeu Fabra, s/n;43720;977671065;1260;Penedès;12;Baix Penedès;43016;L'Arboç;e3007580@xtec.cat
43007610;Llar d'infants Ding-Dong;c. Costa de l'Era, s/n;43746;977417447;243;Terres de l'Ebre;30;Ribera d'Ebre;43150;Tivissa;e3007610@xtec.cat
43007634;Llar d'infants Barrufets;Zona Esportiva, s/n;43500;977596666;243;Terres de l'Ebre;9;Baix Ebre;43155;Tortosa;e3007634@xtec.cat
43007646;Institut de Constantí;c. Onze de Setembre, s/n;43120;977524011;143;Tarragona;36;Tarragonès;43047;Constantí;e3007646@xtec.cat
43007658;Institut Joan Guinjoan i Gispert;c. Baltasar de Todà i de Tàpies, s/n;43330;977768432;143;Tarragona;8;Baix Camp;43129;Riudoms;e3007658@xtec.cat
43007661;Institut Ramon de la Torre;c. Camí del Moro, 28-40;43830;977642402;143;Tarragona;36;Tarragonès;43153;Torredembarra;e3007661@xtec.cat
43007671;Llar d'infants de Santes Creus;pl. Sant Bernat Calbó, 1;43815;977638301;143;Tarragona;1;Alt Camp;43001;Aiguamúrcia;e3007671@xtec.cat
43007683;Llar d'infants de Bonastre;c. Albinyana, 2;43884;977657019;1260;Penedès;12;Baix Penedès;43030;Bonastre;e3007683@xtec.cat
43007713;Llar d'infants El Ninot;c. Riu Onyar, s/n (Campclar);43006;977550230;143;Tarragona;36;Tarragonès;43148;Tarragona;e3007713@xtec.cat
43007725;Llar d'infants La Taronja;c. Riu Llobregat, s/n (Campclar);43006;977550220;143;Tarragona;36;Tarragonès;43148;Tarragona;e3007725@xtec.cat
43007749;Llar d'infants Municipal;pl. Major, 1;43812;977628006;143;Tarragona;1;Alt Camp;43132;Rodonyà;e3007749@xtec.cat
43007774;Llar d'infants Municipal;c. Pared Delgada, s/n;43470;977844366;143;Tarragona;8;Baix Camp;43145;La Selva del Camp;e3007774@xtec.cat
43007798;Llar d'infants Els Dips;c. Joan Perucho, 2;43320;977566242;143;Tarragona;8;Baix Camp;43118;Pratdip;e3007798@xtec.cat
43007804;Llar d'infants de Vimbodí;pg. Mestre Garcia, 1;43430;977878244;143;Tarragona;16;Conca de Barber;43176;Vimbodí i Poblet;e3007804@xtec.cat
43007828;Llar d'infants Quitxalla;c. Avenir, 37;43800;977614905;143;Tarragona;1;Alt Camp;43161;Valls;e3007828@xtec.cat
43007831;Llar d'infants El Barrufet;c. Astorga, 17;43205;977771715;143;Tarragona;8;Baix Camp;43123;Reus;e3007831@xtec.cat
43007841;Llar d'infants El Rossinyol;c. La Segarra, s/n;43420;977880060;143;Tarragona;16;Conca de Barber;43139;Santa Coloma de Queralt;e3007841@xtec.cat
43007853;Llar d'infants La Baldufa;ctra. de València, s/n(barri del Pilar);43006;977540609;143;Tarragona;36;Tarragonès;43148;Tarragona;e3007853@xtec.cat
43007907;La Sargantana;c. Cervantes, 41;43203;977314606;143;Tarragona;8;Baix Camp;43123;Reus;e3007907@xtec.cat
43007919;Vailets;c. Frederic Soler, 60;43203;977312373;143;Tarragona;8;Baix Camp;43123;Reus;e3007919@xtec.cat
43007981;Bao Bab;Via Augusta, 34;43003;977238832;143;Tarragona;36;Tarragonès;43148;Tarragona;e3007981@xtec.cat
43008067;LLI privada Babi;c. Tarragona, 35;43204;977756594;143;Tarragona;8;Baix Camp;43123;Reus;e3008067@xtec.cat
43008109;LLI privada Creu Roja;c. Sardà, 24;43201;977342451;143;Tarragona;8;Baix Camp;43123;Reus;e3008109@xtec.cat
43008158;LLI privada Pineda;c. Jacint Verdaguer, 6;43480;977391713;143;Tarragona;36;Tarragonès;43171;Vila-seca;e3008158@xtec.cat
43008195;LLI privada Vicki;av. Baix Camp, 31-33;43850;977365091;143;Tarragona;8;Baix Camp;43038;Cambrils;e3008195@xtec.cat
